,Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Sex of Casualty,Age of Casuality,Speed,Type of Vehicle,Casualty Severity
250,110073046.0,430803.0,435338.0,2.0,2011-02-14,8.0,4,1,4,1,0,1,31,80.0,12,2
251,110073429.0,419608.0,445151.0,1.0,2011-02-14,6.0,4,3,1,1,2,0,34,99.0,2,2
252,110073952.0,427946.0,430302.0,2.0,2011-02-14,11.0,0,1,4,1,0,1,20,95.0,2,2
253,110074083.0,430949.0,433299.0,2.0,2011-02-14,16.0,0,3,4,1,0,1,50,15.0,12,2
254,110074089.0,437150.0,433502.0,2.0,2011-02-14,17.0,0,1,2,1,0,1,36,55.0,12,2
255,110074364.0,431172.0,440727.0,2.0,2011-02-14,21.0,0,1,2,1,0,1,42,70.0,12,2
256,110075649.0,421177.0,435075.0,1.0,2011-02-14,17.0,4,3,4,1,2,1,4,95.0,2,2
257,110074853.0,429408.0,433920.0,2.0,2011-02-15,8.0,1,1,4,1,0,0,48,65.0,2,2
258,110075272.0,420950.0,434470.0,1.0,2011-02-15,12.0,2,3,4,1,2,1,16,25.0,2,2
259,110075520.0,425356.0,437032.0,2.0,2011-02-15,13.0,4,3,4,5,0,1,20,60.0,8,2
260,110075894.0,430468.0,437360.0,1.0,2011-02-15,17.0,4,3,2,5,2,1,27,20.0,2,2
261,110075944.0,426283.0,435580.0,2.0,2011-02-15,17.0,0,3,2,3,0,1,19,70.0,2,2
262,110075944.0,426283.0,435580.0,2.0,2011-02-15,17.0,0,3,2,3,1,0,73,85.0,2,2
263,110075956.0,425081.0,427374.0,2.0,2011-02-15,18.0,0,3,2,5,0,1,18,15.0,2,2
264,110076014.0,428089.0,435419.0,2.0,2011-02-15,18.0,4,3,2,5,0,1,25,5.0,12,2
265,110076258.0,428629.0,436948.0,1.0,2011-02-15,23.0,4,3,2,5,2,1,18,65.0,2,2
266,110076406.0,441827.0,430187.0,1.0,2011-02-15,8.0,2,3,4,1,2,1,8,10.0,2,2
267,110076656.0,433193.0,434015.0,2.0,2011-02-15,15.0,0,3,4,2,0,0,32,60.0,2,2
268,110076656.0,433193.0,434015.0,2.0,2011-02-15,15.0,0,3,4,2,1,1,6,35.0,2,2
269,110076951.0,428797.0,431634.0,2.0,2011-02-16,11.0,3,1,4,1,0,1,48,35.0,2,2
270,110077582.0,425381.0,443220.0,2.0,2011-02-16,14.0,0,3,4,1,0,0,69,99.0,2,2
271,110077595.0,444246.0,432958.0,3.0,2011-02-16,13.0,4,1,4,1,0,1,24,10.0,8,2
272,110077782.0,427926.0,436148.0,2.0,2011-02-16,14.0,0,1,4,1,0,0,28,80.0,12,1
273,110078026.0,430088.0,435420.0,2.0,2011-02-16,19.0,4,3,2,1,0,1,53,70.0,14,2
274,110078995.0,424156.0,444021.0,3.0,2011-02-16,14.0,0,3,4,1,0,1,51,60.0,2,2
275,110079139.0,436150.0,434900.0,3.0,2011-02-16,15.0,0,1,4,1,1,1,82,99.0,1,2
276,110079139.0,436150.0,434900.0,3.0,2011-02-16,15.0,0,1,4,1,1,0,71,55.0,1,2
277,110078950.0,440759.0,429014.0,4.0,2011-02-17,9.0,4,1,4,1,0,0,25,10.0,2,2
278,110078950.0,440759.0,429014.0,4.0,2011-02-17,9.0,4,1,4,1,0,0,40,10.0,2,2
279,110078977.0,420808.0,439724.0,2.0,2011-02-17,6.0,0,3,2,5,0,1,41,70.0,8,2
280,110079655.0,424604.0,427342.0,3.0,2011-02-17,18.0,0,1,2,1,1,1,54,95.0,14,2
281,110079736.0,436610.0,436631.0,2.0,2011-02-17,19.0,4,1,2,1,2,0,15,80.0,1,1
282,110079933.0,432060.0,436086.0,1.0,2011-02-17,18.0,4,3,2,1,2,0,6,60.0,2,1
283,110082117.0,432717.0,434463.0,2.0,2011-02-17,20.0,2,1,2,1,2,1,71,80.0,2,2
284,110084269.0,432061.0,428817.0,2.0,2011-02-20,21.0,3,3,2,1,1,1,56,20.0,2,2
285,110098273.0,431171.0,435558.0,3.0,2011-02-20,18.0,4,1,2,1,0,0,22,20.0,2,2
286,110098273.0,431171.0,435558.0,3.0,2011-02-20,18.0,4,1,2,1,1,0,20,15.0,2,2
287,110098273.0,431171.0,435558.0,3.0,2011-02-20,18.0,4,1,2,1,1,0,19,5.0,2,2
288,110084196.0,431169.0,434987.0,1.0,2011-02-21,0.0,0,1,2,1,2,1,20,80.0,2,2
289,110084342.0,426986.0,429366.0,2.0,2011-02-21,6.0,0,3,2,3,0,1,24,15.0,12,2
290,110085506.0,435899.0,436286.0,3.0,2011-02-21,14.0,0,3,4,5,0,1,45,99.0,2,2
291,110085506.0,435899.0,436286.0,3.0,2011-02-21,14.0,0,3,4,5,1,0,1,10.0,2,2
292,110085506.0,435899.0,436286.0,3.0,2011-02-21,14.0,0,3,4,5,1,0,69,20.0,2,2
293,110085613.0,429579.0,433804.0,1.0,2011-02-21,17.0,4,1,4,1,2,0,24,15.0,2,2
294,110086840.0,431906.0,434828.0,1.0,2011-02-21,17.0,4,1,4,1,1,0,41,85.0,1,2
295,110088044.0,423737.0,434325.0,2.0,2011-02-21,16.0,4,1,4,1,0,0,21,80.0,2,2
296,110088044.0,423737.0,434325.0,2.0,2011-02-21,16.0,4,1,4,1,1,1,23,85.0,2,2
297,110086003.0,429107.0,436244.0,2.0,2011-02-22,2.0,4,1,2,1,1,1,20,10.0,2,2
298,110086003.0,429107.0,436244.0,2.0,2011-02-22,2.0,4,1,2,1,1,0,20,99.0,2,2
299,110086003.0,429107.0,436244.0,2.0,2011-02-22,2.0,4,1,2,1,1,0,19,25.0,2,2
301,110086433.0,429619.0,426421.0,3.0,2011-02-22,7.0,3,3,4,1,0,0,42,95.0,2,2
302,110087385.0,429559.0,432368.0,2.0,2011-02-22,17.0,4,3,4,1,0,1,50,60.0,2,2
303,110087385.0,429559.0,432368.0,2.0,2011-02-22,17.0,4,3,4,1,0,0,49,45.0,2,2
304,110087571.0,432958.0,440271.0,1.0,2011-02-22,6.0,4,3,2,2,0,1,56,65.0,2,1
305,110087683.0,430096.0,431379.0,1.0,2011-02-22,14.0,0,1,4,1,1,0,40,35.0,1,2
306,110090037.0,434744.0,435541.0,1.0,2011-02-22,15.0,4,1,4,1,1,0,3,85.0,1,1
307,110090791.0,428087.0,434440.0,1.0,2011-02-23,14.0,4,3,4,1,1,0,21,80.0,1,2
308,110090535.0,433209.0,425881.0,3.0,2011-02-24,13.0,3,1,4,1,0,0,31,65.0,2,2
309,110090535.0,433209.0,425881.0,3.0,2011-02-24,13.0,3,1,4,1,0,1,21,10.0,2,2
310,110090535.0,433209.0,425881.0,3.0,2011-02-24,13.0,3,1,4,1,0,1,19,99.0,3,2
311,110090705.0,432024.0,435852.0,1.0,2011-02-24,15.0,0,1,4,1,2,1,13,35.0,2,2
312,110090855.0,432524.0,427553.0,2.0,2011-02-24,16.0,0,1,4,1,0,1,28,25.0,2,2
313,110091038.0,428124.0,434745.0,1.0,2011-02-24,16.0,4,1,4,1,2,1,20,99.0,2,2
314,110091128.0,429924.0,434058.0,2.0,2011-02-24,3.0,4,1,2,1,2,0,20,65.0,2,2
315,110091207.0,441162.0,448828.0,2.0,2011-02-24,17.0,0,1,2,1,0,1,35,35.0,12,1
316,110091243.0,429790.0,430620.0,2.0,2011-02-24,21.0,0,1,2,1,0,1,35,20.0,2,2
317,110092649.0,425793.0,435674.0,2.0,2011-02-24,15.0,2,1,4,1,1,0,35,15.0,2,2
318,110092649.0,425793.0,435674.0,2.0,2011-02-24,15.0,2,1,4,1,1,0,11,55.0,2,2
319,110092631.0,426478.0,438024.0,2.0,2011-02-25,16.0,0,1,4,1,0,1,57,45.0,12,2
320,110093032.0,431492.0,429555.0,2.0,2011-02-25,19.0,4,1,1,1,0,0,22,15.0,2,2
321,110093301.0,430481.0,431171.0,1.0,2011-02-26,2.0,3,1,1,1,0,1,27,25.0,2,2
322,110093536.0,429243.0,433845.0,2.0,2011-02-26,8.0,4,3,4,5,0,1,37,25.0,2,2
323,110093685.0,424061.0,435491.0,3.0,2011-02-26,10.0,0,3,4,1,0,0,34,20.0,2,2
324,110093685.0,424061.0,435491.0,3.0,2011-02-26,10.0,0,3,4,1,0,1,38,85.0,2,2
325,110094498.0,432765.0,426700.0,1.0,2011-02-26,20.0,0,1,1,1,2,0,36,35.0,2,1
326,110094575.0,433108.0,434031.0,3.0,2011-02-26,21.0,2,1,2,1,0,1,38,65.0,2,2
327,110095121.0,439477.0,430653.0,2.0,2011-02-27,11.0,4,3,4,1,0,0,45,25.0,13,1
328,110095121.0,439477.0,430653.0,2.0,2011-02-27,11.0,4,3,4,1,0,1,82,35.0,2,2
329,110095266.0,440665.0,445761.0,1.0,2011-02-27,12.0,0,3,4,1,0,1,62,85.0,2,1
330,110095266.0,440665.0,445761.0,1.0,2011-02-27,12.0,0,3,4,1,1,0,62,20.0,2,1
331,110095577.0,436677.0,428720.0,1.0,2011-02-27,15.0,0,3,4,1,2,1,10,25.0,2,2
332,110096347.0,431858.0,425431.0,2.0,2011-02-28,7.0,3,1,4,1,0,0,42,65.0,2,2
333,110097445.0,427263.0,429568.0,2.0,2011-02-28,18.0,0,1,2,1,0,1,28,70.0,12,1
334,110099366.0,431777.0,435547.0,2.0,2011-02-28,11.0,0,1,4,1,0,0,68,80.0,2,2
335,110099366.0,431777.0,435547.0,2.0,2011-02-28,11.0,0,1,4,1,1,1,6,55.0,2,2
336,110100730.0,419097.0,441929.0,2.0,2011-02-28,8.0,0,3,4,1,0,0,44,20.0,2,2
337,110097856.0,429688.0,434572.0,1.0,2011-03-01,3.0,0,1,2,1,2,1,18,45.0,2,2
338,110098163.0,430874.0,434252.0,2.0,2011-03-01,9.0,0,1,4,1,0,0,37,55.0,12,2
339,110098375.0,429755.0,430574.0,2.0,2011-03-01,10.0,0,1,4,1,0,0,34,99.0,2,2
340,110098632.0,431496.0,433413.0,2.0,2011-03-01,13.0,4,1,4,1,0,1,16,80.0,10,2
341,110098914.0,429518.0,434857.0,2.0,2011-03-01,12.0,0,1,4,1,0,1,34,20.0,12,2
342,110099019.0,426831.0,429190.0,1.0,2011-03-01,15.0,4,1,4,1,2,1,5,25.0,2,2
343,110108760.0,428512.0,433043.0,2.0,2011-03-01,17.0,2,1,4,1,1,0,24,35.0,2,2
344,110108760.0,428512.0,433043.0,2.0,2011-03-01,17.0,2,1,4,1,1,1,26,95.0,2,2
345,110100336.0,428004.0,434221.0,2.0,2011-03-02,10.0,4,1,4,1,0,1,23,70.0,2,2
346,110100336.0,428004.0,434221.0,2.0,2011-03-02,10.0,4,1,4,1,1,1,25,10.0,2,2
347,110100810.0,426506.0,435676.0,1.0,2011-03-02,15.0,4,1,4,1,2,1,12,45.0,2,1
348,110100929.0,439599.0,434121.0,2.0,2011-03-02,14.0,3,1,4,1,0,0,62,65.0,2,1
349,110101494.0,430903.0,435544.0,2.0,2011-03-02,13.0,4,1,4,1,0,1,18,35.0,10,2
350,110102015.0,430356.0,432108.0,2.0,2011-03-02,17.0,4,1,4,1,0,1,35,99.0,2,2
351,110102104.0,419508.0,445039.0,2.0,2011-03-02,15.0,0,1,4,1,0,1,34,65.0,12,2
352,110102729.0,430851.0,438869.0,1.0,2011-03-03,11.0,4,1,4,1,1,0,9,70.0,1,2
353,110104499.0,428836.0,440130.0,2.0,2011-03-03,10.0,4,1,4,1,0,0,72,10.0,2,2
354,110104499.0,428836.0,440130.0,2.0,2011-03-03,10.0,4,1,4,1,1,1,82,70.0,2,2
355,110125803.0,428061.0,435957.0,2.0,2011-03-03,9.0,0,1,4,1,0,0,31,60.0,12,2
356,110103803.0,430798.0,438592.0,1.0,2011-03-04,8.0,4,1,4,1,1,1,4,85.0,1,2
357,110103917.0,435799.0,426834.0,2.0,2011-03-04,8.0,4,1,4,1,1,1,14,60.0,2,2
358,110104711.0,438951.0,431551.0,2.0,2011-03-04,17.0,0,1,4,1,0,0,39,55.0,2,2
359,110104859.0,428371.0,432520.0,2.0,2011-03-04,21.0,0,1,2,1,0,0,53,80.0,2,2
360,110104862.0,427904.0,436184.0,2.0,2011-03-04,21.0,0,1,1,1,0,1,24,95.0,2,2
361,110105834.0,430749.0,434739.0,2.0,2011-03-05,14.0,4,1,4,1,0,1,54,65.0,2,2
362,110105834.0,430749.0,434739.0,2.0,2011-03-05,14.0,4,1,4,1,1,1,46,85.0,2,2
363,110106096.0,432391.0,434898.0,1.0,2011-03-05,12.0,2,1,4,1,2,1,29,25.0,2,1
364,110106363.0,430011.0,434440.0,1.0,2011-03-05,19.0,1,1,1,1,0,1,28,35.0,2,1
365,110106457.0,430493.0,425015.0,2.0,2011-03-05,18.0,0,1,2,1,0,1,49,70.0,12,1
366,110106490.0,439472.0,446161.0,2.0,2011-03-05,16.0,0,1,4,1,0,1,38,99.0,2,2
367,110106490.0,439472.0,446161.0,2.0,2011-03-05,16.0,0,1,4,1,1,0,63,60.0,2,2
368,110106578.0,431041.0,431342.0,1.0,2011-03-05,23.0,4,1,2,4,0,1,19,95.0,6,2
369,110107736.0,427127.0,435704.0,2.0,2011-03-06,19.0,2,1,2,1,0,0,53,45.0,2,2
370,110107736.0,427127.0,435704.0,2.0,2011-03-06,19.0,2,1,2,1,0,1,21,95.0,2,2
371,110110607.0,425088.0,437085.0,1.0,2011-03-06,12.0,4,1,4,1,2,1,57,65.0,2,2
372,110107895.0,437641.0,431524.0,1.0,2011-03-07,1.0,3,1,0,1,0,1,22,25.0,2,2
373,110108612.0,426482.0,427479.0,1.0,2011-03-07,11.0,2,1,4,1,1,0,81,20.0,1,2
374,110109371.0,432551.0,433795.0,2.0,2011-03-07,17.0,0,1,4,1,0,1,41,5.0,1,2
375,110109371.0,432551.0,433795.0,2.0,2011-03-07,17.0,0,1,4,1,1,0,45,80.0,1,2
376,110109371.0,432551.0,433795.0,2.0,2011-03-07,17.0,0,1,4,1,1,0,26,99.0,1,2
377,110109371.0,432551.0,433795.0,2.0,2011-03-07,17.0,0,1,4,1,1,0,30,70.0,1,2
378,110109447.0,432351.0,434936.0,1.0,2011-03-07,16.0,4,1,4,1,2,0,12,25.0,2,2
379,110115358.0,430958.0,435759.0,1.0,2011-03-07,17.0,4,1,4,1,1,1,51,80.0,1,2
380,110110723.0,430073.0,432249.0,2.0,2011-03-08,12.0,0,1,4,1,0,0,32,55.0,2,2
381,110110723.0,430073.0,432249.0,2.0,2011-03-08,12.0,0,1,4,1,1,0,28,25.0,2,2
382,110111157.0,432203.0,434643.0,2.0,2011-03-08,16.0,4,1,4,1,0,0,45,85.0,6,2
383,110111827.0,427787.0,430716.0,2.0,2011-03-08,10.0,0,1,4,1,0,1,33,55.0,2,2
384,110111827.0,427787.0,430716.0,2.0,2011-03-08,10.0,0,1,4,1,0,0,22,60.0,2,2
385,110111838.0,433905.0,436532.0,1.0,2011-03-09,11.0,0,3,4,0,0,1,87,55.0,2,2
386,110111934.0,434647.0,435333.0,1.0,2011-03-09,8.0,4,3,4,1,2,1,16,60.0,2,2
387,110112068.0,436699.0,433841.0,2.0,2011-03-09,10.0,0,1,4,1,0,1,59,20.0,2,2
388,110112851.0,427912.0,433638.0,2.0,2011-03-09,16.0,0,1,4,1,0,0,28,25.0,12,2
389,110112949.0,433882.0,435070.0,2.0,2011-03-09,16.0,4,1,4,1,2,1,41,85.0,2,2
390,110113240.0,431576.0,435202.0,3.0,2011-03-09,20.0,0,1,2,1,0,1,38,60.0,14,2
391,110113240.0,431576.0,435202.0,3.0,2011-03-09,20.0,0,1,2,1,0,1,33,25.0,2,2
392,110113240.0,431576.0,435202.0,3.0,2011-03-09,20.0,0,1,2,1,1,1,35,45.0,14,2
393,110113240.0,431576.0,435202.0,3.0,2011-03-09,20.0,0,1,2,1,1,1,34,80.0,14,2
394,110122016.0,432451.0,434813.0,2.0,2011-03-09,20.0,2,1,1,1,0,0,28,60.0,2,2
395,110282977.0,430782.0,435709.0,2.0,2011-03-09,18.0,4,1,2,1,0,0,38,10.0,2,2
396,110282977.0,430782.0,435709.0,2.0,2011-03-09,18.0,4,1,2,1,0,1,21,55.0,10,2
397,110113445.0,435029.0,427793.0,3.0,2011-03-10,6.0,4,1,2,0,0,1,24,5.0,8,0
398,110113445.0,435029.0,427793.0,3.0,2011-03-10,6.0,4,1,2,0,0,1,60,35.0,3,2
399,110114354.0,442507.0,440033.0,3.0,2011-03-10,13.0,0,1,4,1,0,1,43,95.0,2,2
400,110114385.0,431876.0,435537.0,1.0,2011-03-10,14.0,4,1,4,1,2,1,46,70.0,2,2
401,110114506.0,429931.0,432968.0,1.0,2011-03-10,13.0,4,3,4,4,2,0,22,60.0,4,1
402,110114506.0,429931.0,432968.0,1.0,2011-03-10,13.0,4,3,4,4,2,1,35,65.0,4,0
403,110116588.0,424776.0,428060.0,2.0,2011-03-10,8.0,4,3,4,0,0,1,41,15.0,12,2
404,110117662.0,431875.0,430499.0,2.0,2011-03-10,17.0,3,1,4,1,0,1,40,60.0,2,2
405,110145367.0,429918.0,427970.0,2.0,2011-03-10,17.0,4,1,4,1,0,1,39,5.0,6,1
406,110116508.0,419736.0,432696.0,1.0,2011-03-11,18.0,4,3,2,1,2,1,13,10.0,2,2
407,110116521.0,433072.0,434071.0,1.0,2011-03-11,16.0,2,1,4,1,2,1,59,20.0,2,1
408,110116629.0,426464.0,428141.0,2.0,2011-03-11,17.0,4,1,4,1,0,1,21,55.0,10,1
409,110116716.0,436849.0,435384.0,1.0,2011-03-11,21.0,4,3,2,1,1,1,30,35.0,2,2
410,110117120.0,432936.0,440119.0,2.0,2011-03-11,14.0,4,1,4,1,0,0,18,45.0,2,2
411,110117120.0,432936.0,440119.0,2.0,2011-03-11,14.0,4,1,4,1,0,1,42,65.0,2,2
412,110117120.0,432936.0,440119.0,2.0,2011-03-11,14.0,4,1,4,1,1,1,17,25.0,2,2
413,110117169.0,435782.0,425973.0,2.0,2011-03-11,10.0,3,1,4,1,1,0,19,99.0,2,2
414,110116931.0,428534.0,437370.0,1.0,2011-03-12,1.0,4,3,1,1,1,1,31,55.0,2,2
415,110117576.0,440102.0,439647.0,2.0,2011-03-12,12.0,0,1,4,1,0,1,53,95.0,9,1
416,110118131.0,421647.0,435585.0,3.0,2011-03-12,19.0,4,1,1,1,0,0,27,35.0,2,2
417,110118185.0,442768.0,445319.0,1.0,2011-03-12,22.0,4,3,2,5,0,1,16,65.0,10,2
418,110120232.0,432737.0,434969.0,1.0,2011-03-14,10.0,4,1,4,1,1,0,57,15.0,1,2
419,110120232.0,432737.0,434969.0,1.0,2011-03-14,10.0,4,1,4,1,1,0,31,10.0,1,2
420,110120349.0,436200.0,434320.0,1.0,2011-03-14,11.0,0,1,4,1,0,0,77,25.0,2,2
421,110122452.0,431683.0,435381.0,2.0,2011-03-14,13.0,0,1,4,1,0,1,65,85.0,2,2
422,110122452.0,431683.0,435381.0,2.0,2011-03-14,13.0,0,1,4,1,0,1,67,15.0,2,2
423,110122804.0,424592.0,432496.0,1.0,2011-03-15,17.0,4,3,4,1,0,0,40,55.0,2,1
424,110122838.0,432525.0,427554.0,2.0,2011-03-15,19.0,0,3,2,1,0,1,18,70.0,2,2
425,110122838.0,432525.0,427554.0,2.0,2011-03-15,19.0,0,3,2,1,1,0,16,5.0,3,2
426,110122838.0,432525.0,427554.0,2.0,2011-03-15,19.0,0,3,2,1,1,0,17,10.0,2,2
427,110122838.0,432525.0,427554.0,2.0,2011-03-15,19.0,0,3,2,1,1,0,17,60.0,2,2
428,110122838.0,432525.0,427554.0,2.0,2011-03-15,19.0,0,3,2,1,1,1,18,80.0,2,2
429,110122872.0,431002.0,430598.0,2.0,2011-03-15,16.0,4,3,4,1,0,1,22,85.0,2,2
430,110123058.0,434080.0,428624.0,2.0,2011-03-15,22.0,4,3,2,1,0,0,29,65.0,2,1
431,110123333.0,439829.0,447283.0,3.0,2011-03-16,8.0,0,1,4,1,0,1,27,70.0,2,2
432,110123393.0,436244.0,435587.0,3.0,2011-03-16,12.0,4,1,4,1,0,0,44,45.0,2,2
433,110123393.0,436244.0,435587.0,3.0,2011-03-16,12.0,4,1,4,1,1,1,22,60.0,2,2
434,110123614.0,433312.0,441763.0,2.0,2011-03-16,14.0,4,3,4,2,0,0,41,5.0,2,1
435,110123614.0,433312.0,441763.0,2.0,2011-03-16,14.0,4,3,4,2,0,1,55,55.0,2,2
436,110124098.0,420624.0,441135.0,1.0,2011-03-16,20.0,4,3,2,1,2,1,59,80.0,2,2
437,110124514.0,422944.0,443100.0,2.0,2011-03-16,13.0,0,3,4,2,0,1,79,95.0,2,2
438,110125032.0,419590.0,438468.0,1.0,2011-03-16,18.0,0,3,2,5,0,1,24,60.0,8,2
439,110124330.0,440436.0,446598.0,1.0,2011-03-17,3.0,1,3,0,2,0,1,46,85.0,5,2
440,110124818.0,431881.0,430497.0,2.0,2011-03-17,9.0,3,1,4,1,0,0,37,65.0,2,2
441,110125036.0,426005.0,427355.0,2.0,2011-03-17,8.0,2,1,4,1,2,1,10,45.0,2,2
442,110125860.0,430797.0,425575.0,1.0,2011-03-17,14.0,4,1,4,1,1,0,77,70.0,1,2
443,110126206.0,429188.0,431914.0,2.0,2011-03-17,18.0,4,1,2,1,0,1,30,80.0,2,2
444,110126215.0,432525.0,427553.0,2.0,2011-03-17,20.0,0,1,2,1,0,1,26,85.0,2,2
445,110126215.0,432525.0,427553.0,2.0,2011-03-17,20.0,0,1,2,1,1,0,16,35.0,2,2
446,110126342.0,431492.0,434243.0,1.0,2011-03-17,23.0,4,1,2,1,2,1,26,60.0,2,2
447,110138910.0,429389.0,434939.0,1.0,2011-03-17,14.0,0,1,4,1,2,1,23,20.0,1,2
448,110126585.0,430023.0,425121.0,2.0,2011-03-18,6.0,0,1,4,1,0,0,19,5.0,2,2
449,110126826.0,425170.0,432366.0,1.0,2011-03-18,8.0,4,1,4,1,2,0,13,85.0,2,2
450,110127079.0,428621.0,436942.0,2.0,2011-03-18,11.0,4,1,4,1,0,1,25,25.0,2,2
451,110127079.0,428621.0,436942.0,2.0,2011-03-18,11.0,4,1,4,1,1,0,2,15.0,2,2
452,110127079.0,428621.0,436942.0,2.0,2011-03-18,11.0,4,1,4,1,1,0,20,25.0,2,2
453,110127079.0,428621.0,436942.0,2.0,2011-03-18,11.0,4,1,4,1,1,1,1,60.0,2,2
454,110127352.0,431020.0,432036.0,1.0,2011-03-18,10.0,0,1,4,1,2,0,52,15.0,5,2
455,110127389.0,422832.0,439630.0,1.0,2011-03-18,11.0,4,1,4,1,0,0,18,45.0,2,2
456,110127552.0,440996.0,445715.0,3.0,2011-03-18,15.0,1,1,4,1,0,1,21,99.0,2,2
457,110127552.0,440996.0,445715.0,3.0,2011-03-18,15.0,1,1,4,1,0,0,20,25.0,2,2
458,110127649.0,428372.0,431290.0,1.0,2011-03-18,16.0,0,1,4,1,0,1,48,35.0,2,2
459,110128826.0,437042.0,425877.0,1.0,2011-03-18,18.0,3,1,0,1,0,1,42,85.0,2,2
460,110128826.0,437042.0,425877.0,1.0,2011-03-18,18.0,3,1,0,1,1,0,13,99.0,2,2
461,110128826.0,437042.0,425877.0,1.0,2011-03-18,18.0,3,1,0,1,1,0,5,99.0,2,2
462,110129101.0,434217.0,436980.0,2.0,2011-03-18,11.0,0,1,4,1,1,0,22,10.0,2,2
463,110128726.0,432727.0,434474.0,2.0,2011-03-19,11.0,2,1,4,1,0,0,22,25.0,2,2
464,110128726.0,432727.0,434474.0,2.0,2011-03-19,11.0,2,1,4,1,1,0,20,35.0,2,2
465,110129049.0,428787.0,433274.0,2.0,2011-03-19,15.0,0,1,4,1,0,0,27,5.0,2,2
466,110130536.0,431231.0,433766.0,2.0,2011-03-19,11.0,4,1,4,1,0,1,48,70.0,12,1
467,110130480.0,424930.0,427638.0,2.0,2011-03-20,15.0,0,1,4,1,0,1,17,70.0,2,2
468,110130803.0,427221.0,437087.0,2.0,2011-03-20,21.0,4,1,2,1,0,0,21,15.0,2,2
469,110132139.0,428430.0,428743.0,2.0,2011-03-20,17.0,0,1,4,1,0,0,26,99.0,2,2
470,110131630.0,432202.0,433481.0,2.0,2011-03-21,8.0,4,1,4,1,0,1,29,15.0,2,2
471,110131630.0,432202.0,433481.0,2.0,2011-03-21,8.0,4,1,4,1,0,1,26,65.0,14,2
472,110131630.0,432202.0,433481.0,2.0,2011-03-21,8.0,4,1,4,1,1,0,40,25.0,14,2
473,110131630.0,432202.0,433481.0,2.0,2011-03-21,8.0,4,1,4,1,1,0,40,5.0,14,2
474,110131959.0,430622.0,434199.0,2.0,2011-03-21,12.0,4,1,4,1,0,1,32,5.0,2,2
475,110131959.0,430622.0,434199.0,2.0,2011-03-21,12.0,4,1,4,1,0,1,23,35.0,9,1
476,110132025.0,440913.0,431398.0,2.0,2011-03-21,7.0,2,1,4,1,0,1,31,80.0,9,2
477,110132272.0,429956.0,433147.0,1.0,2011-03-21,9.0,4,1,4,1,0,1,18,65.0,10,2
478,110132272.0,429956.0,433147.0,1.0,2011-03-21,9.0,4,1,4,1,2,1,36,70.0,10,2
479,110132702.0,422160.0,440597.0,2.0,2011-03-21,20.0,4,1,1,1,0,1,20,35.0,2,2
480,110132702.0,422160.0,440597.0,2.0,2011-03-21,20.0,4,1,1,1,0,1,28,60.0,2,2
481,110132808.0,431147.0,437054.0,2.0,2011-03-21,22.0,4,1,2,1,0,0,23,55.0,2,2
482,110134140.0,429956.0,433158.0,2.0,2011-03-21,7.0,4,1,4,1,0,0,33,45.0,12,2
483,110133119.0,422682.0,437271.0,2.0,2011-03-22,9.0,0,1,4,1,0,0,22,55.0,2,1
484,110133119.0,422682.0,437271.0,2.0,2011-03-22,9.0,0,1,4,1,0,0,32,95.0,2,2
485,110133128.0,428581.0,431546.0,2.0,2011-03-22,8.0,0,1,4,1,0,1,27,55.0,2,2
486,110133571.0,436324.0,435580.0,1.0,2011-03-22,14.0,4,1,4,1,2,1,13,35.0,1,2
487,110133705.0,429694.0,434566.0,1.0,2011-03-22,13.0,0,1,4,1,1,1,50,95.0,1,2
488,110135012.0,432422.0,434833.0,2.0,2011-03-22,18.0,4,1,4,1,0,1,56,80.0,2,2
489,110135012.0,432422.0,434833.0,2.0,2011-03-22,18.0,4,1,4,1,1,0,50,80.0,2,2
490,110136892.0,420158.0,445591.0,1.0,2011-03-22,12.0,2,1,4,1,2,0,43,80.0,2,2
491,110139067.0,426887.0,429184.0,2.0,2011-03-22,15.0,0,1,4,1,0,1,60,35.0,2,2
492,110135850.0,431196.0,431470.0,2.0,2011-03-23,12.0,4,1,4,1,0,1,29,10.0,10,2
493,110135850.0,431196.0,431470.0,2.0,2011-03-23,12.0,4,1,4,1,0,1,71,60.0,2,2
494,110136129.0,423620.0,437875.0,1.0,2011-03-23,16.0,4,1,4,1,2,1,6,60.0,1,2
495,110136216.0,422438.0,433266.0,1.0,2011-03-23,15.0,4,1,4,1,2,0,13,60.0,2,1
496,110136328.0,421549.0,434723.0,2.0,2011-03-23,16.0,2,1,4,1,0,1,32,99.0,9,1
497,110138270.0,422261.0,428851.0,1.0,2011-03-23,17.0,2,1,4,1,2,1,10,25.0,2,2
498,110137056.0,427646.0,431150.0,2.0,2011-03-24,8.0,0,1,4,1,0,1,38,15.0,12,2
499,110137689.0,430684.0,433452.0,1.0,2011-03-24,12.0,4,1,4,1,1,0,78,45.0,1,2
500,110138245.0,429138.0,432053.0,2.0,2011-03-24,17.0,4,1,4,1,0,1,53,55.0,3,1
501,110138330.0,430789.0,433472.0,2.0,2011-03-24,17.0,0,1,4,1,0,1,44,20.0,12,1
502,110140152.0,430797.0,424357.0,2.0,2011-03-24,17.0,0,1,4,1,0,1,39,25.0,9,2
